policy_id,customer_name,gender,age,marital_status,state,city,pincode,aadhaar_masked,occupation_type,annual_income_Amount,bmi,tobacco_usage,physical_activity_level,policy_type,sum_insured,policy_start_date,claim_date,hospital_name,hospital_tier,room_category,cashless_claim,agent_channel,hospital_bill_amount,total_claim_amount
IND105884,Ridhi Mahal,Female,33,married,Tamil Nadu,Coimbatore,241463,XXXX-XXXX-9721,Salaried,1096210.74,31.38145643,both,high,family_floater,2000000,02/07/2023,28/10/2028,Varghese Group Hospital,private_corporate,general,yes,bancassurance,115523.38,112313.31
IND104980,Aachal Bhatnagar,male,37,Widowed,Karnataka,Mysuru,687043,XXXX-XXXX-9734,Retired,1098524.94,22.1704199,none,low,senior_citizen,1000000,04/09/2020,03/11/2025,"Mitra, Deep and Jayaraman Hospital",private_corporate,deluxe,yes,aggregator,115540.4,112344.51
IND106833,Pooja Palan,Female,38,Single,Karnataka,Mysuru,382705,XXXX-XXXX-9735,Salaried,1099205.96,22.91743973,none,high,individual,1000000,17/08/2018,02/04/2019,Jaggi-Madan Hospital,private_corporate,semi-private,yes,bancassurance,115560.48,112380
IND101480,Matthew Bhandari,Female,42,Married,Maharashtra,Pune,890303,XXXX-XXXX-9742,Retired,1099871.77,21.94054235,none,low,family_floater,500000,07/04/2022,14/07/2025,"Bora, Radhakrishnan and Sangha Hospital",private_corporate,deluxe,yes,online,115598.73,112474.77
IND107700,Urishilla Gokhale,Male,45,married,Karnataka,Bengaluru,755894,XXXX-XXXX-9756,Self-employed,1103936.18,37.9616334,none,high,family_floater,2000000,14/12/2021,03/12/2026,Rama LLC Hospital,private_small,deluxe,yes,online,115685.37,112500.57
IND102341,Eiravati Basu,Male,67,Widowed,Delhi,New Delhi,484047,XXXX-XXXX-9757,Unemployed,1104323.84,21.78287366,none,low,family_floater,5000000,11/03/2020,27/09/2021,Lanka Inc Hospital,private_corporate,general,no,online,115756.69,112549.52
IND105580,Faraj Luthra,Male,41,Divorced,Uttar Pradesh,Noida,401701,XXXX-XXXX-9766,Self-employed,1104481.91,24.60849996,none,moderate,senior_citizen,500000,01/05/2021,14/10/2022,Char-Minhas Hospital,private_small,deluxe,yes,agent,115757.78,112566.12
IND104524,Isha Rai,Male,59,Single,Uttar Pradesh,Lucknow,962113,XXXX-XXXX-9767,Salaried,1104922.23,37.81329131,none,low,senior_citizen,1000000,14/10/2022,11/08/2026,Mane-Uppal Hospital,private_small,deluxe,yes,aggregator,115832.12,112573.57
IND101273,Bhavika Batra,Male,67,Married,Tamil Nadu,Coimbatore,549350,XXXX-XXXX-9771,Self-employed,1108287.61,23.38133246,none,low,senior_citizen,300000,28/08/2018,04/02/2023,Chada LLC Hospital,govt,deluxe,yes,bancassurance,115905.37,112794.81
IND103432,Bhavika Chaudhary,female,41,Divorced,Tamil Nadu,Chennai,799393,XXXX-XXXX-9776,Unemployed,1108954.67,20.49128991,none,moderate,individual,1000000,04/11/2022,15/02/2024,Tandon-Thakkar Hospital,private_small,deluxe,yes,online,115909.61,112796.52
IND103128,Ranbir Malhotra,female,23,Single,Delhi,New Delhi,479021,XXXX-XXXX-9787,Unemployed,1109834.66,21.95912708,none,moderate,individual,300000,12/11/2020,01/11/2024,Sarna-Bandi Hospital,private_small,private,no,aggregator,116001.18,112854.27
IND105629,Teerth Srinivas,Female,45,Married,Karnataka,Bengaluru,654893,XXXX-XXXX-9789,Unemployed,1109899.83,16.16346839,smoking,moderate,individual,300000,21/09/2020,23/04/2025,"Krishnamurthy, Narula and Menon Hospital",private_corporate,semi-private,yes,aggregator,116046.55,112900.82
IND103089,Upkaar Sood,male,52,married,Karnataka,Bengaluru,733136,XXXX-XXXX-9792,Student,1110549.27,32.62521573,smoking,low,individual,5000000,21/08/2020,20/10/2022,Kade PLC Hospital,govt,semi-private,yes,aggregator,116076.12,112945.91
IND106035,Yatin Deep,Male,47,Married,Maharashtra,Pune,867074,XXXX-XXXX-9798,Student,1110585.89,31.63592538,none,moderate,individual,300000,15/02/2019,11/06/2024,Kuruvilla-Bobal Hospital,private_corporate,private,yes,aggregator,116156.98,113046
IND107008,Bhavika Mander,female,48,Widowed,Maharashtra,Mumbai,719816,XXXX-XXXX-9801,Self-employed,1110771.6,20.35557996,none,moderate,family_floater,300000,30/04/2023,11/06/2028,Brahmbhatt-Hayer Hospital,private_corporate,semi-private,yes,agent,116164.88,113119.88
IND103750,Daniel Bala,female,28,Widowed,West Bengal,Kolkata,289707,XXXX-XXXX-9802,Salaried,1112116.16,27.12247491,none,low,senior_citizen,300000,28/06/2020,19/10/2021,Randhawa-Mannan Hospital,private_corporate,deluxe,yes,online,116198.95,113136.41
IND100565,Ansh Aggarwal,Male,28,married,Karnataka,Bengaluru,798318,XXXX-XXXX-9812,Retired,1116572.26,21.1221404,both,low,family_floater,1000000,16/12/2023,14/02/2025,Rattan Group Hospital,private_small,private,yes,agent,116239.53,113203.82
IND105235,Rayaan Kar,female,39,married,Karnataka,Mysuru,655473,XXXX-XXXX-9820,Salaried,1117799.95,29.48999222,none,low,individual,300000,14/04/2018,24/12/2021,"Nagi, Vasa and Natarajan Hospital",private_corporate,semi-private,yes,online,116299.57,113216.19
IND103586,Yashodhara Wable,female,47,Single,Karnataka,Bengaluru,522829,XXXX-XXXX-9821,Salaried,1117843.33,32.92101547,none,moderate,family_floater,1000000,05/10/2021,08/09/2024,Bava Ltd Hospital,private_corporate,semi-private,yes,agent,116321,113245.78
IND102958,Tarak Dani,Male,63,married,Karnataka,Bengaluru,744889,XXXX-XXXX-9823,Salaried,1119050.75,32.14101913,smoking,low,individual,2000000,22/02/2019,14/12/2020,Badami Ltd Hospital,private_corporate,deluxe,yes,online,116327.13,113274.11
IND100698,Raksha Virk,male,25,Single,Uttar Pradesh,Noida,547858,XXXX-XXXX-9826,Business,1122583.02,32.50904439,smoking,low,individual,2000000,16/08/2022,10/01/2024,Raju-Khalsa Hospital,private_corporate,general,yes,bancassurance,116341.94,113309.42
IND105427,Kritika Atwal,Female,28,Married,Uttar Pradesh,Lucknow,281682,XXXX-XXXX-9827,Self-employed,1123773.66,21.60073278,none,high,individual,500000,01/11/2018,30/10/2019,Sundaram-Palla Hospital,private_corporate,semi-private,yes,agent,116402.9,113324.13
IND102789,Aadhya Solanki,Male,32,married,Karnataka,Mysuru,500982,XXXX-XXXX-9837,Salaried,1123895.36,16.91204081,smoking,low,family_floater,2000000,16/03/2021,02/06/2025,Aggarwal Ltd Hospital,private_corporate,private,yes,bancassurance,116433.1,113324.67
IND104366,Arjun Mishra,female,65,married,Uttar Pradesh,Noida,448670,XXXX-XXXX-9849,Salaried,1124584.87,34.17464628,chewing,moderate,senior_citizen,500000,09/08/2021,20/11/2025,"Lal, Sankaran and Loke Hospital",private_corporate,semi-private,yes,aggregator,116470.89,113339.42
IND103972,Dayamai Atwal,Male,37,Married,Tamil Nadu,Chennai,301961,XXXX-XXXX-9851,Business,1125966.3,22.74757757,none,moderate,individual,300000,10/11/2021,05/09/2025,Manne-Bose Hospital,private_corporate,private,no,agent,116528.63,113350.15
IND107005,Bishakha Vala,Male,73,Married,Karnataka,Mysuru,218475,XXXX-XXXX-9865,Unemployed,1126416.7,23.41549966,smoking,moderate,family_floater,300000,05/03/2020,20/08/2023,Hayer-Grover Hospital,private_small,private,yes,bancassurance,116552.57,113404.7
IND100801,Chasmum Chowdhury,female,57,Divorced,Karnataka,Bengaluru,736975,XXXX-XXXX-9867,Self-employed,1126543.39,29.89385142,none,low,family_floater,300000,06/09/2018,29/03/2019,"Mammen, Konda and Bir Hospital",private_small,private,yes,bancassurance,116598.52,113428.61
IND103494,Lavanya Bava,Male,35,Divorced,West Bengal,Kolkata,260404,XXXX-XXXX-9869,Business,1126898.4,27.81116707,smoking,moderate,family_floater,300000,16/04/2023,01/09/2028,"Bhatnagar, Sani and Kale Hospital",govt,deluxe,yes,online,116623.18,113451.89
IND102648,Karan Bansal,Male,46,Married,Tamil Nadu,Coimbatore,230083,XXXX-XXXX-9871,Business,1127809.99,23.85637959,none,low,individual,5000000,15/02/2020,03/05/2020,Lala Ltd Hospital,private_corporate,deluxe,yes,online,116633.25,113474.82
IND102171,Baghyawati Gandhi,male,34,Widowed,Maharashtra,Pune,876497,XXXX-XXXX-9874,Self-employed,1128028.18,32.4560623,chewing,high,family_floater,2000000,03/03/2019,11/08/2024,Ramaswamy LLC Hospital,private_corporate,private,yes,aggregator,116655.67,113481.84
IND106398,Dhruv Mukherjee,female,44,Divorced,West Bengal,Kolkata,233652,XXXX-XXXX-9875,Self-employed,1128887.73,25.48750156,none,low,individual,500000,08/01/2021,06/07/2022,Kala Ltd Hospital,private_small,deluxe,no,agent,116679.88,113482.62
IND105806,Wazir Cherian,Male,49,Divorced,West Bengal,Kolkata,918986,XXXX-XXXX-9877,Self-employed,1128953.74,25.79098533,none,low,individual,500000,31/01/2019,04/05/2022,Thakkar-Sanghvi Hospital,govt,general,yes,aggregator,116689.49,113491.48
IND103897,Yauvani Swaminathan,female,39,Divorced,Karnataka,Bengaluru,722255,XXXX-XXXX-9882,Self-employed,1129871.33,31.13542349,chewing,low,individual,300000,04/08/2019,08/02/2023,"Anand, Raja and Sarin Hospital",private_corporate,semi-private,no,agent,116709.24,113493.76
IND101126,Vasana Sane,male,26,Married,Tamil Nadu,Chennai,495796,XXXX-XXXX-9890,Salaried,1129879.57,25.64309109,smoking,low,individual,5000000,30/04/2020,15/09/2023,Shah Group Hospital,private_corporate,semi-private,yes,agent,116745.77,113514.66
IND106661,Jairaj Sood,Female,22,Single,Tamil Nadu,Chennai,555859,XXXX-XXXX-9892,Business,1130706.73,25.69830362,none,high,individual,2000000,04/12/2021,26/06/2025,Narang and Sons Hospital,private_corporate,general,no,online,116758.69,113522.89
IND107263,Raghav Taneja,Male,41,Married,Tamil Nadu,Chennai,348053,XXXX-XXXX-9894,Business,1131875.09,33.96782506,smoking,low,individual,2000000,16/05/2021,11/03/2023,"Shroff, Bava and Bhasin Hospital",private_corporate,private,no,online,116766.76,113534.46
IND106285,Niharika Ghosh,female,48,Married,Uttar Pradesh,Lucknow,491957,XXXX-XXXX-9897,Business,1132984.04,20.05854325,smoking,moderate,individual,500000,10/09/2020,12/02/2026,Grewal-Malhotra Hospital,private_corporate,deluxe,yes,agent,116785.21,113601.72
IND100423,Parth Sastry,male,35,Single,Tamil Nadu,Coimbatore,729006,XXXX-XXXX-9902,Self-employed,1133857.98,23.37594458,none,moderate,family_floater,300000,12/12/2018,25/05/2021,Mahal and Sons Hospital,private_corporate,general,yes,online,116801.54,113688.1
IND104127,Januja Om,female,22,Married,Karnataka,Bengaluru,196753,XXXX-XXXX-9904,Unemployed,1134284.12,27.52556817,chewing,moderate,family_floater,300000,06/10/2020,29/09/2025,"Sankaran, Bera and Dass Hospital",private_corporate,private,yes,bancassurance,116806.71,113695.42
IND102664,Nihal Cheema,Female,49,Widowed,Uttar Pradesh,Lucknow,137480,XXXX-XXXX-9908,Student,1135619.07,29.01600171,chewing,low,individual,1000000,13/08/2019,31/01/2020,Dhillon Ltd Hospital,private_corporate,general,yes,online,116822.02,113810.91
IND103887,Balveer Ramanathan,Female,48,married,Tamil Nadu,Coimbatore,267309,XXXX-XXXX-9912,Unemployed,1135736.18,29.41521898,none,moderate,family_floater,1000000,14/12/2020,07/04/2025,Manne-Bali Hospital,private_corporate,private,yes,agent,116852.15,113878.76
IND101101,Guneet Dhillon,Male,33,Divorced,West Bengal,Kolkata,730973,XXXX-XXXX-9919,Unemployed,1136971.03,29.63104211,smoking,moderate,family_floater,1000000,16/03/2018,23/04/2018,Venkatesh and Sons Hospital,private_corporate,private,yes,online,116874.9,113920.89
IND102475,Ganga Pant,female,40,married,Uttar Pradesh,Kanpur,702597,XXXX-XXXX-9920,Business,1137845.81,23.41949281,chewing,moderate,individual,1000000,19/10/2018,03/09/2022,Bajaj and Sons Hospital,private_corporate,semi-private,yes,online,116947.82,113925.91
IND105096,Robert Dey,Female,39,Divorced,West Bengal,Kolkata,298769,XXXX-XXXX-9936,Salaried,1139854.93,19.02225403,smoking,moderate,family_floater,300000,20/12/2020,10/07/2022,"More, Agarwal and Randhawa Hospital",private_corporate,semi-private,yes,aggregator,116979.8,113959.77
IND100120,Irya Thaman,Female,34,Single,Tamil Nadu,Chennai,457356,XXXX-XXXX-9948,Self-employed,1140485.54,24.40877543,none,low,family_floater,300000,07/03/2019,09/05/2021,Naidu and Sons Hospital,private_corporate,deluxe,yes,bancassurance,117006.63,114013
IND103643,Udarsh Narain,Male,57,Divorced,Tamil Nadu,Chennai,571319,XXXX-XXXX-9950,Self-employed,1140859.82,21.1346243,both,moderate,family_floater,500000,13/09/2020,01/10/2025,"Rajan, Sagar and Kannan Hospital",private_corporate,private,yes,bancassurance,117029.01,114025.13
IND107441,Vasatika Tiwari,male,44,Married,Maharashtra,Pune,737991,XXXX-XXXX-9951,Self-employed,1141151.31,27.88444102,none,low,individual,500000,03/09/2022,24/07/2025,"Ratta, Roy and Chad Hospital",private_small,deluxe,yes,online,117039.17,114039.46
IND107455,Fariq Mukherjee,Male,45,Married,Maharashtra,Pune,563819,XXXX-XXXX-9959,Salaried,1141825.98,23.70682532,none,high,family_floater,5000000,20/09/2020,27/08/2021,Swamy-Natt Hospital,private_corporate,general,yes,bancassurance,117091.78,114087.01
IND105890,Aadi Yogi,Male,18,married,Karnataka,Bengaluru,564447,XXXX-XXXX-9965,Retired,1143190.61,31.80183911,chewing,low,family_floater,2000000,10/05/2020,16/07/2023,Ramakrishnan Ltd Hospital,private_corporate,semi-private,yes,agent,117216.63,114215
IND103384,Alka Patel,Male,33,Married,Uttar Pradesh,Lucknow,335424,XXXX-XXXX-9967,Salaried,1145164.19,25.2040467,smoking,low,individual,300000,22/10/2021,25/08/2023,"Bhagat, Karpe and Som Hospital",private_small,private,yes,aggregator,117239.19,114215.39
IND100556,Zansi Kumer,male,52,Married,Uttar Pradesh,Kanpur,528649,XXXX-XXXX-9972,Student,1146129.56,33.80970268,smoking,low,family_floater,1000000,24/03/2020,17/07/2024,"Palla, Iyer and Sankar Hospital",private_corporate,semi-private,yes,aggregator,117250.38,114216.28
IND103849,Samaksh Varty,female,26,Widowed,Delhi,New Delhi,211596,XXXX-XXXX-9974,Unemployed,1146770.25,32.61961837,none,high,family_floater,2000000,22/11/2018,03/12/2023,"Panchal, Krishnamurthy and Dara Hospital",private_corporate,private,yes,bancassurance,117262.62,114230.57
IND106016,Isha D’Alia,female,54,Married,Delhi,New Delhi,402790,XXXX-XXXX-9976,Self-employed,1147992.03,32.08592116,smoking,high,family_floater,500000,18/02/2020,30/05/2024,Sarkar PLC Hospital,private_small,private,yes,online,117282.6,114234.59
IND103655,Tamanna Chaudry,Female,57,Divorced,Maharashtra,Pune,950110,XXXX-XXXX-9977,Student,1148226.29,22.87156788,smoking,high,individual,500000,09/03/2022,18/02/2023,"Tandon, Gara and Comar Hospital",private_corporate,deluxe,yes,bancassurance,117289.73,114238
IND106367,Charita Tara,Male,45,Single,Karnataka,Mysuru,700677,XXXX-XXXX-9978,Business,1148402.03,30.93971877,smoking,moderate,individual,1000000,26/07/2023,02/11/2025,Peri Inc Hospital,private_corporate,semi-private,yes,online,117307.41,114278.89
IND103373,Aadhya Krishna,Male,57,Single,Karnataka,Bengaluru,432979,XXXX-XXXX-9979,Business,1148698.11,26.36201336,none,moderate,senior_citizen,300000,07/05/2019,02/01/2023,"Bora, Majumdar and Ray Hospital",govt,general,yes,bancassurance,117336.78,114280.38
IND101411,Shravya Deshpande,Male,32,Divorced,Karnataka,Bengaluru,326813,XXXX-XXXX-9981,Unemployed,1149179.73,27.98183182,none,low,senior_citizen,500000,20/08/2019,23/12/2023,"Chander, Wadhwa and Kala Hospital",govt,private,yes,online,117388.6,114349.77
IND102165,Wahab Varkey,Female,19,Married,Karnataka,Bengaluru,416110,XXXX-XXXX-9982,Unemployed,1149355.2,26.78521615,both,low,individual,2000000,19/07/2019,04/05/2023,"Kashyap, Savant and Iyer Hospital",private_small,general,no,agent,117458.42,114359.6
IND100928,Vrishti Shere,female,43,Married,Delhi,New Delhi,153430,XXXX-XXXX-9986,Unemployed,1149907.34,25.85017021,both,moderate,family_floater,1000000,17/10/2022,13/10/2024,Bahri-Chana Hospital,private_corporate,general,no,bancassurance,117492.38,114388.92
IND104758,Kai Manne,female,54,Married,Karnataka,Mysuru,102931,XXXX-XXXX-9990,Student,1151216.27,31.94844883,smoking,high,senior_citizen,300000,07/09/2022,14/05/2026,Pandey LLC Hospital,private_small,general,yes,online,117519.68,114481
IND103397,Thomas Kar,Female,30,married,Karnataka,Mysuru,400798,XXXX-XXXX-2249,Unemployed,1175090.39,24.91108069,smoking,high,individual,5000000,02/06/2020,29/01/2021,Bobal Inc Hospital,private_corporate,deluxe,no,agent,118293.92,115336.97
IND106130,Unnati Mann,male,70,Divorced,West Bengal,Kolkata,856148,XXXX-XXXX-5944,Student,1223208.53,35.91452845,chewing,low,family_floater,500000,03/12/2022,25/11/2024,Divan LLC Hospital,private_corporate,semi-private,yes,bancassurance,119745.62,117183.98
IND100326,Aarush Dhar,male,59,married,Tamil Nadu,Chennai,957626,XXXX-XXXX-7840,Retired,1224414.18,26.08844032,none,low,family_floater,2000000,30/08/2023,08/04/2027,Sawhney and Sons Hospital,private_small,private,yes,aggregator,119781.18,117191.43
IND103644,Falak Kapadia,Male,52,Married,West Bengal,Kolkata,302565,XXXX-XXXX-7255,Self-employed,1225146.12,32.94138651,chewing,moderate,individual,2000000,18/10/2021,26/10/2024,Pandit and Sons Hospital,private_small,deluxe,no,agent,119889.44,117244.29
IND106770,Kavya Gill,female,69,Married,Karnataka,Mysuru,451308,XXXX-XXXX-8926,Business,1229895.02,20.83600594,none,low,individual,1000000,20/06/2021,06/08/2021,Mand PLC Hospital,private_small,general,yes,online,120177,117510.51
IND107738,Urvi Trivedi,female,58,married,Uttar Pradesh,Noida,311392,XXXX-XXXX-2607,Student,1233121.03,23.81716832,chewing,moderate,senior_citizen,500000,01/02/2021,09/02/2023,"Bhattacharyya, Butala and Gulati Hospital",private_corporate,semi-private,yes,agent,120216.62,117561.91
IND102653,Sanya Natt,Female,58,Single,Karnataka,Mysuru,788428,XXXX-XXXX-7671,Student,1249568.43,29.3841129,none,high,family_floater,300000,14/11/2023,14/02/2029,Wali PLC Hospital,govt,private,no,agent,120673.46,118210.83
IND100027,Yagnesh Dhar,Male,72,Married,Maharashtra,Pune,100569,XXXX-XXXX-3327,Student,1260931.69,15,smoking,moderate,family_floater,5000000,06/04/2019,18/02/2021,Dutta PLC Hospital,private_corporate,private,yes,online,121082.45,118682.71
IND103321,Maanas Gopal,Female,68,Married,Maharashtra,Nagpur,756608,XXXX-XXXX-6752,Salaried,1279079.54,24.18511461,smoking,low,family_floater,1000000,29/07/2020,30/06/2024,"Chaudhuri, Kanda and Batta Hospital",private_corporate,semi-private,no,bancassurance,121592.2,119250.15
IND101229,Yashoda Sachdev,female,37,Married,Uttar Pradesh,Noida,484546,XXXX-XXXX-1392,Self-employed,1313591.85,33.46669709,chewing,low,individual,1000000,27/04/2019,22/03/2024,"Sampath, Ranganathan and Ganesh Hospital",private_small,deluxe,yes,agent,122538,119968.93
IND105042,Nathan Devan,female,41,Widowed,Tamil Nadu,Chennai,575148,XXXX-XXXX-9484,Self-employed,1351949.79,25.13367938,none,low,individual,2000000,24/02/2019,09/07/2021,Doshi-Toor Hospital,private_corporate,deluxe,yes,bancassurance,123326.29,120766.95
IND101428,Nachiket Kurian,Female,40,Widowed,West Bengal,Kolkata,426720,XXXX-XXXX-1428,Student,1369819.12,33.53492184,none,moderate,family_floater,5000000,05/09/2018,11/07/2022,Raju Inc Hospital,private_corporate,deluxe,yes,bancassurance,123814.79,121214.57
IND104605,Lipika Dube,male,60,Widowed,Karnataka,Mysuru,653991,XXXX-XXXX-1474,Retired,1374609.28,40.97268149,none,moderate,family_floater,5000000,09/08/2018,12/06/2022,Patla-Padmanabhan Hospital,private_small,general,yes,online,123861.5,121450.48
IND102352,Ekanta Borra,Male,39,married,Karnataka,Bengaluru,103381,XXXX-XXXX-6983,Salaried,1384069.7,26.60340518,chewing,high,individual,500000,28/02/2018,27/04/2022,Kapoor PLC Hospital,private_corporate,deluxe,no,online,124085.96,121643.25
IND107312,Hitesh Ramaswamy,Female,33,Single,Tamil Nadu,Coimbatore,603736,XXXX-XXXX-9173,Student,1425765.71,19.99085699,both,moderate,individual,500000,15/04/2021,29/01/2022,Choudhury-Sawhney Hospital,private_corporate,deluxe,no,aggregator,124961.05,122674.34
IND103192,Suhani Dalal,Male,51,Widowed,Karnataka,Mysuru,763788,XXXX-XXXX-4545,Student,1445426.82,20.0593318,chewing,high,individual,5000000,05/09/2022,14/01/2026,Palla Ltd Hospital,private_corporate,semi-private,yes,aggregator,125249.5,122928.44
